,id,local_time,timestamp_utc,text,url,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,links_to_resolve,collection_time,match_query,coordinates,to_tweetid,to_username,to_userid,lang,possibly_sensitive,retweet_count,like_count,reply_count,user_id,user_screen_name,user_name,user_friends,user_followers,user_location,user_verified,user_description,user_created_at,user_tweets,user_likes,user_lists,user_image,user_url,user_timestamp_utc,source_url,source_name,candidate
0,1501150937796198403,2022-03-08T11:00:48,1646737248,"@jeanlassalle #MacronNousPrendPourDesCons à Poissy comme ailleurs.

« Samuel_Lafont: La propagande de Macron à Poissy. https://twitter.com/Samuel_Lafont/status/1501107252517818372/photo/1 — https://twitter.com/Samuel_Lafont/status/1501107252517818372 »",https://twitter.com/Samuel_Lafont/statuses/1501150937796198403,1501107252517818372,Samuel_Lafont,88462044,1646726832,,,,,True,2022-03-30T11:26:34.672006,True,,1500902448076054531,jeanlassalle,102722347,fr,False,29,40,2,88462044,Samuel_Lafont,Samuel Lafont,348,45252,Paris - Nîmes,True,"Stratégie numérique d'Éric Zemmour.

#Zemmour2022 #ZemmourTrocadéro",2009-11-08T17:17:18,143108,25836,433,https://pbs.twimg.com/profile_images/683990103899942912/sXPCx9Sf_normal.jpg,https://www.instagram.com/lafont.samuel/,1257700638,https://mobile.twitter.com,Twitter Web App,lassale
0,1501109083906134021,2022-03-08T08:14:29,1646727269,"Je viens de comprendre : si les 11 compétiteurs du candidat ⁦@EmmanuelMacron veulent débattre avec lui, il leur suffit donc de s’inscrire, de bien vouloir noter la question avant, et de venir ? ⁦@jeanlassalle, change de méthode !⁩ ⁩https://www.franceinter.fr/politique/la-conversation-pas-si-spontanee-du-candidat-macron-a-poissy",https://twitter.com/JulienAubert84/statuses/1501109083906134021,,,,,,,,,True,2022-03-30T11:26:34.674039,True,,,,,fr,False,54,132,11,520259649,JulienAubert84,Julien Aubert,633,41266,"Vaucluse, France",True,Député 5e circo #Vaucluse • Président d'@OserlaFrance 🇫🇷 • @lesRepublicains • Papa,2012-03-10T09:48:55,9513,2446,286,https://pbs.twimg.com/profile_images/1483451987664506886/DfUdipkh_normal.jpg,https://linktr.ee/julienaubert,1331372935,http://twitter.com/download/iphone,Twitter for iPhone,lassale
0,1501099056524840960,2022-03-08T07:34:38,1646724878,"#Ukraine : ""Qu’a-t-on dit en France ? Qu’a-t-on dit quand nous avons perdu le contrat avec l’Australie ? Qu’a-t-on dit quand nous avons été virés du Mali ? Y-a-t-il encore dans ce pays un service de contre-espionnage ?"", s'alarme @jeanlassalle #BonjourChezVous https://twitter.com/publicsenat/status/1501099056524840960/video/1",https://twitter.com/publicsenat/statuses/1501099056524840960,,,,,,,,,False,2022-03-30T11:26:34.675040,True,,,,,fr,False,36,104,3,40056514,publicsenat,Public Sénat,4800,391788,Paris 6ème,True,"La chaîne politique et parlementaire. Des questions à toutes vos réponses, TNT canal 13, et 24/24 sur https://t.co/1Hf2y2IYve Aussi sur Facebook, Instagram et Linkedin",2009-05-14T18:41:08,135568,3638,2411,https://pbs.twimg.com/profile_images/1172424055854530560/1hY-H4lu_normal.jpg,http://www.publicsenat.fr,1242326468,http://wildmoka.com,Wildmoka,lassale
0,1500973419638280194,2022-03-07T23:15:24,1646694924,"@PiquouzeAgogo @NAS14793358 @jeanlassalle 300 personnes sélectionnées par un maire pro Macron, transfuge des LR,avec des questions évidemment triées et préparées. De l'autre côté un meeting spontané de plus de 8000 conquérants qui ont la France au cœur. Évidemment Macron ne veut pas de confrontation !",https://twitter.com/FranceBod/statuses/1500973419638280194,,,,,,,,,False,2022-03-30T11:26:34.675040,True,,1500929073996087296,PiquouzeAgogo,1419348462475386881,fr,,21,51,2,1322595339858251777,FranceBod,France Bod,443,791,"Vendée, Pays de la Loire",False,"Petite fille de héros de Verdun 
Adhérente RPR en 1975
Adhérente RECONQUÊTE, pionnière",2020-10-31T17:44:55,17145,23665,0,https://pbs.twimg.com/profile_images/1492550740602150913/_pnfiPdX_normal.jpg,,1604166295,http://twitter.com/download/android,Twitter for Android,lassale
0,1500962014079991811,2022-03-07T22:30:05,1646692205,https://twitter.com/jeanlassalle/status/1500962014079991811/photo/1,https://twitter.com/jeanlassalle/statuses/1500962014079991811,,,,,,,,,False,2022-03-30T11:26:34.676008,True,,1500902448076054531,jeanlassalle,102722347,und,False,1142,5667,72,102722347,jeanlassalle,Jean Lassalle,453,89068,Lourdios-Ichère,True,"Candidat à la Présidentielle. Député de la 4ème circonscription des Pyrénées-Atlantiques. Président de l'APMM, du CNRH, de la Marche citoyenne et de Résistons !",2010-01-07T16:24:46,5393,948,714,https://pbs.twimg.com/profile_images/868057012613128192/taT_x7GV_normal.jpg,https://resistons-france.fr/,1262881486,http://twitter.com/download/android,Twitter for Android,lassale
0,1500941030597791747,2022-03-07T21:06:42,1646687202,"Sa candidature a été officiellement déposée au @Conseil_constit 
Donc 🤔?
Comme le tps de campagne est très bref il s'est rendu au débat organisé à Poissy par Emmanuel Macron, mais il n'a pas pu rentrer!

Soutien à @jeanlassalle candidat @ResistonsFrance à la présidentielle
2/2 https://twitter.com/MartineWonner/status/1500941030597791747/photo/1",https://twitter.com/MartineWonner/statuses/1500941030597791747,,,,,,,,,False,2022-03-30T11:26:34.676008,True,,1500941023337496576,MartineWonner,870216254300270593,fr,False,162,597,22,870216254300270593,MartineWonner,Martine WONNER,668,130206,"Bas-Rhin, Alsace",True,"Députée #Alsace
Présidente #Ensemblepourleslibertes
Médecin psychiatre, Présidente ss-commission enfants @COE",2017-06-01T09:51:37,3226,14236,538,https://pbs.twimg.com/profile_images/1473556204672724997/fAoLRtpR_normal.jpg,https://www.martinewonner.fr/,1496310697,http://twitter.com/download/android,Twitter for Android,lassale
0,1500941023337496576,2022-03-07T21:06:40,1646687200,"Ce soir @LCI en association avec le @elle_com, organise « Les propositions face aux Françaises ». Invités Anne Hidalgo, Yannick Jadot, Marine le Pen, Jean-Luc Mélenchon, Emmanuel Macron, Valérie Pecresse, Fabien Roussel et Éric Zemmour. 
Pourquoi @jeanlassalle n'y est il pas? 1/2 https://twitter.com/MartineWonner/status/1500941023337496576/photo/1",https://twitter.com/MartineWonner/statuses/1500941023337496576,,,,,,,,,False,2022-03-30T11:26:34.677043,True,,,,,fr,False,275,945,56,870216254300270593,MartineWonner,Martine WONNER,668,130206,"Bas-Rhin, Alsace",True,"Députée #Alsace
Présidente #Ensemblepourleslibertes
Médecin psychiatre, Présidente ss-commission enfants @COE",2017-06-01T09:51:37,3226,14236,538,https://pbs.twimg.com/profile_images/1473556204672724997/fAoLRtpR_normal.jpg,https://www.martinewonner.fr/,1496310697,http://twitter.com/download/android,Twitter for Android,lassale
0,1500929073996087296,2022-03-07T20:19:11,1646684351,"@jeanlassalle Il veut du sur mesure, pas de l'impro https://twitter.com/PiquouzeAgogo/status/1500929073996087296/photo/1",https://twitter.com/PiquouzeAgogo/statuses/1500929073996087296,,,,,,,,,False,2022-03-30T11:26:34.677043,True,,1500902448076054531,jeanlassalle,102722347,fr,False,24,33,1,1419348462475386881,PiquouzeAgogo,Ben voyons,471,538,Cotentin,False,"#Zemmour2022 membre Reconquête
ex LR",2021-07-25T17:27:19,9265,17004,2,https://pbs.twimg.com/profile_images/1444846726129520641/f4uW2A65_normal.jpg,,1627234039,http://twitter.com/download/android,Twitter for Android,lassale
0,1500927906863886345,2022-03-07T20:14:33,1646684073,🔴Un bonheur ne venant jamais seul je viens d’être informé de la confirmation de ma non-invitation au debat «Les propositions face aux femmes» organisée par @LCI et @Elle. La réponse officielle est « que ce débat est réservé aux grands candidats » #jeanlassalle2022 Mon communiqué https://twitter.com/jeanlassalle/status/1500927906863886345/photo/1,https://twitter.com/jeanlassalle/statuses/1500927906863886345,,,,,,,,,False,2022-03-30T11:26:34.678045,True,,,,,fr,False,386,864,79,102722347,jeanlassalle,Jean Lassalle,453,89068,Lourdios-Ichère,True,"Candidat à la Présidentielle. Député de la 4ème circonscription des Pyrénées-Atlantiques. Président de l'APMM, du CNRH, de la Marche citoyenne et de Résistons !",2010-01-07T16:24:46,5393,948,714,https://pbs.twimg.com/profile_images/868057012613128192/taT_x7GV_normal.jpg,https://resistons-france.fr/,1262881486,https://mobile.twitter.com,Twitter Web App,lassale
0,1500922578155749379,2022-03-07T19:53:23,1646682803,"@jeanlassalle Il ne débat pas, il blablate façon grand débat après gilets jaunes....",https://twitter.com/PilainRegine/statuses/1500922578155749379,,,,,,,,,False,2022-03-30T11:26:34.678045,True,,1500902448076054531,jeanlassalle,102722347,fr,,29,142,4,742399225443586048,PilainRegine,Regine Pilain,2826,2334,,False,,2016-06-13T16:52:23,113259,178275,3,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1465836743,http://twitter.com/download/android,Twitter for Android,lassale
0,1500914941955612672,2022-03-07T19:23:02,1646680982,"@jeanlassalle « FranckyZ74: L'ambiance est mortifère, aucune expression sur les visages de la poignée d'invités, le dialogue de Macron est lunaire et soporifique, rien de transcendant, c'est même aberrant. #Macron #Poissy https://twitter.com/FranckyZ74/status/1500900825769594885/photo/1 — https://twitter.com/FranckyZ74/status/1500900825769594885 »",https://twitter.com/filipmartins1/statuses/1500914941955612672,1500900825769594885,FranckyZ74,914907355573293056,1646677616,,,,,True,2022-03-30T11:26:34.679010,True,,1500902448076054531,jeanlassalle,102722347,und,False,64,150,13,1487008085499654148,filipmartins1,filip martins,34,61,,False,"Craindre l'Eternel, c'est détester le mal.
L'arrogance, l'orgueil, la voie du mal
et la bouche perverse, voilà ce que je déteste.
Proverbes 8:13",2022-01-28T10:22:51,2656,3128,0,https://pbs.twimg.com/profile_images/1503410672897601542/39k5_LgL_normal.jpg,,1643365371,https://mobile.twitter.com,Twitter Web App,lassale
0,1500914174574145538,2022-03-07T19:19:59,1646680799,"@jeanlassalle Fallait être contre lui tout le temps pas que pendant la campagne. J'oublierai jamais votre vote oui pour donner les pleins pouvoirs à macron pendant la crise covid, jamais ! https://twitter.com/BimBamBoom99/status/1500914174574145538/photo/1",https://twitter.com/BimBamBoom99/statuses/1500914174574145538,,,,,,,,,False,2022-03-30T11:26:34.680070,True,,1500902448076054531,jeanlassalle,102722347,fr,False,88,381,19,711986240913068033,BimBamBoom99,Anthony de Provence🇫🇷✝️,56,106,,False,La liberté avant tout.,2016-03-21T18:42:02,3362,17063,0,https://pbs.twimg.com/profile_images/1464509738809536516/Wg08L_wy_normal.jpg,,1458585722,https://mobile.twitter.com,Twitter Web App,lassale
0,1500909488018239494,2022-03-07T19:01:22,1646679682,"@jeanlassalle Il fait le coup au ""Grand Monologue"", il sermonne à tour de bras, à l'UE il envoie péter les journalistes, et vous croyez encore qu'il va donner la parole à quiconque? qu'est-ce qu'il vous faut pour comprendre que ce type est en roue libre?",https://twitter.com/ET_Id883_1/statuses/1500909488018239494,,,,,,,,,False,2022-03-30T11:26:35.566821,True,,1500902448076054531,jeanlassalle,102722347,fr,,30,116,2,1071117913090912256,ET_Id883_1,‎אֶמֶת🌿🕯️je(u)DIvΔ°RB,1665,1356,"Lille, France",False,"""Ce n’est pas la forme extérieure qui est réelle, mais l’essence des choses."" 
Constantin Brancusi",2018-12-07T19:03:05,57590,136007,7,https://pbs.twimg.com/profile_images/1423648437380263943/5rPcyZ89_normal.jpg,https://www.worldometers.info/,1544209385,https://mobile.twitter.com,Twitter Web App,lassale
0,1500906576588296209,2022-03-07T18:49:48,1646678988,📸 Le candidat @JeanLassalle s’est rendu à Poissy pour interpeller le Président durant son meeting. Il s’est vu refusé l’entrée. https://twitter.com/2022Elections/status/1500906576588296209/photo/1,https://twitter.com/2022Elections/statuses/1500906576588296209,,,,,,,,,False,2022-03-30T11:26:35.567820,True,,,,,fr,False,144,313,22,1373742902984212489,2022Elections,Élections 2022 🗳,12,13660,France,False,"Bienvenue sur le compte Twitter dédié aux élections de 2022 ! Suivez avec nous le chemin jusqu'aux prochaines élections : actualités, sondages... ! 🗳",2021-03-21T21:06:54,2794,2,31,https://pbs.twimg.com/profile_images/1373744231559348232/yVD_Ym2V_normal.jpg,https://many.link/2022elections,1616360814,http://twitter.com/download/iphone,Twitter for iPhone,lassale
0,1500904480522612745,2022-03-07T18:41:28,1646678488,"@jeanlassalle @gorillemonde Du cinéma, rien de plus !!! Avec sûrement que des adhérents LREM 😏 ils nous prennent vraiment pour des cons !!!",https://twitter.com/Mtnrl73/statuses/1500904480522612745,,,,,,,,,False,2022-03-30T11:26:35.567820,True,,1500902448076054531,jeanlassalle,102722347,fr,,23,142,1,94975311,Mtnrl73,Ⓜ️🇨🇵 Tnrli Melinda 🇨🇵🇮🇹Ⓜ️,4615,3938,Partout ,False,"Française et Fière de l'être 🇨🇵🇨🇵🇨🇵 Ami, entends-tu les cris sourds du pays qu'on enchaîne 
 #teampatriotes #jambonbeurre #MLP2022",2009-12-06T10:27:42,20724,146893,13,https://pbs.twimg.com/profile_images/1500152682811645955/FpraH7Rb_normal.jpg,,1260095262,http://twitter.com/download/android,Twitter for Android,lassale
0,1500902448076054531,2022-03-07T18:33:23,1646678003,"Je me suis donc rendu à Poissy. Après des palabres qui ont commencé à 17h45 pour se terminer à 19h15 la réponse est tombée : impossible de participer au débat. Vive la démocratie! Il commence très fort sa campagne. Un débat public pas si public que ça
#jeanlassalle2022 https://twitter.com/jeanlassalle/status/1500902448076054531/photo/1",https://twitter.com/jeanlassalle/statuses/1500902448076054531,,,,,,,,,False,2022-03-30T11:26:35.568798,True,,,,,fr,False,8430,21305,1149,102722347,jeanlassalle,Jean Lassalle,453,89068,Lourdios-Ichère,True,"Candidat à la Présidentielle. Député de la 4ème circonscription des Pyrénées-Atlantiques. Président de l'APMM, du CNRH, de la Marche citoyenne et de Résistons !",2010-01-07T16:24:46,5393,948,714,https://pbs.twimg.com/profile_images/868057012613128192/taT_x7GV_normal.jpg,https://resistons-france.fr/,1262881486,http://twitter.com/download/iphone,Twitter for iPhone,lassale
0,1500881797441277952,2022-03-07T17:11:20,1646673080,"2) Comme le temps de campagne est très bref je tente de me rendre au débat organisé à Poissy par @EmmanuelMacron, dont je n’ai pas entendu qu’il se tint à huis clos. A suivre … #jeanlassalle candidat @ResistonsFrance à l’élection #Présidentielle2022 https://twitter.com/jeanlassalle/status/1500881797441277952/photo/1",https://twitter.com/jeanlassalle/statuses/1500881797441277952,,,,,,,,,False,2022-03-30T11:26:35.570783,True,,1500881775299641345,jeanlassalle,102722347,fr,False,35,99,5,102722347,jeanlassalle,Jean Lassalle,453,89068,Lourdios-Ichère,True,"Candidat à la Présidentielle. Député de la 4ème circonscription des Pyrénées-Atlantiques. Président de l'APMM, du CNRH, de la Marche citoyenne et de Résistons !",2010-01-07T16:24:46,5393,948,714,https://pbs.twimg.com/profile_images/868057012613128192/taT_x7GV_normal.jpg,https://resistons-france.fr/,1262881486,http://twitter.com/download/iphone,Twitter for iPhone,lassale
0,1500881775299641345,2022-03-07T17:11:14,1646673074,"1) Ce soir @LCI avec @ELLE organise «Les propositions face aux Françaises». 8 candidats invités. J’ai été l’un des 1ers à obtenir les 500 signatures, ma candidature a été officiellement déposée au CC. Je les en ai informé. A cette heure pas de réponse #jeanlassalle https://twitter.com/jeanlassalle/status/1500881775299641345/photo/1",https://twitter.com/jeanlassalle/statuses/1500881775299641345,,,,,,,,,False,2022-03-30T11:26:35.571825,True,,,,,fr,False,59,173,15,102722347,jeanlassalle,Jean Lassalle,453,89068,Lourdios-Ichère,True,"Candidat à la Présidentielle. Député de la 4ème circonscription des Pyrénées-Atlantiques. Président de l'APMM, du CNRH, de la Marche citoyenne et de Résistons !",2010-01-07T16:24:46,5393,948,714,https://pbs.twimg.com/profile_images/868057012613128192/taT_x7GV_normal.jpg,https://resistons-france.fr/,1262881486,http://twitter.com/download/iphone,Twitter for iPhone,lassale
0,1500801448765968386,2022-03-07T11:52:03,1646653923,"🔴 Je vais venir à votre rencontre en parcourant nos territoires de France par bus. Départ mercredi 9 mars 9h de Lourdios-Ichère avant de finir par une réunion publique à 21h. Ensemble du programme à venir http://jl2022.fr #jeanlassalle2022 #tourjl2022
#lafranceauthentique https://twitter.com/jeanlassalle/status/1500801448765968386/photo/1",https://twitter.com/jeanlassalle/statuses/1500801448765968386,,,,,,,,,True,2022-03-30T11:26:35.573782,True,,,,,fr,False,39,176,18,102722347,jeanlassalle,Jean Lassalle,453,89068,Lourdios-Ichère,True,"Candidat à la Présidentielle. Député de la 4ème circonscription des Pyrénées-Atlantiques. Président de l'APMM, du CNRH, de la Marche citoyenne et de Résistons !",2010-01-07T16:24:46,5393,948,714,https://pbs.twimg.com/profile_images/868057012613128192/taT_x7GV_normal.jpg,https://resistons-france.fr/,1262881486,https://mobile.twitter.com,Twitter Web App,lassale
0,1500588950053867525,2022-03-06T21:47:39,1646603259,"🔴📺 Retrouvez-moi demain matin à 7h40 sur Radio J en direct.
Je serai interviewé par Christophe Barbier 
Situation en #Ukraine, campagne électorale, présentation de mon projet #presidentielle2022
#jeanlassalle2022
#lafranceauthentique
@ResistonsFrance https://twitter.com/jeanlassalle/status/1500588950053867525/photo/1",https://twitter.com/jeanlassalle/statuses/1500588950053867525,,,,,,,,,False,2022-03-30T11:26:35.573782,True,,,,,fr,False,20,48,7,102722347,jeanlassalle,Jean Lassalle,453,89068,Lourdios-Ichère,True,"Candidat à la Présidentielle. Député de la 4ème circonscription des Pyrénées-Atlantiques. Président de l'APMM, du CNRH, de la Marche citoyenne et de Résistons !",2010-01-07T16:24:46,5393,948,714,https://pbs.twimg.com/profile_images/868057012613128192/taT_x7GV_normal.jpg,https://resistons-france.fr/,1262881486,https://mobile.twitter.com,Twitter Web App,lassale
0,1500562122241191937,2022-03-06T20:01:03,1646596863,"Franchement les @lesRepublicains , @RNational_off , @DLF_Officiel , @jeanlassalle , @UPR_Asselineau et voire même les @UDI_off (de droite), qu'attendez vous pour rejoindre @Reconquete_Z ! ? Nous pouvons faire l'union pour la victoire de la Droite et de la France! Chance unique!!!",https://twitter.com/HouplainPh/statuses/1500562122241191937,,,,,,,,,False,2022-03-30T11:26:35.574808,True,,,,,fr,,83,191,8,3255832605,HouplainPh,Houplain Philippe,5956,6512,"Paris 12e, France",False,"🇫🇷 Papa 4x - Ancien de la @MarineNationale (SNLE), Ingénieur, Fonctionnaire territorial. Fidèle à mes valeurs : Honneur, Patrie, Valeur, Discipline.",2015-05-15T09:15:57,30495,27569,13,https://pbs.twimg.com/profile_images/1393965132112441346/CkW8O0Qm_normal.jpg,,1431681357,https://mobile.twitter.com,Twitter Web App,lassale
0,1500555645707329542,2022-03-06T19:35:19,1646595319,"Bravo les gars!
Des paumés, manipulés par des ordures.

@ECiotti @laurentwauquiez @dupontaignan @ZemmourEric @MLP_officiel @BrunoRetailleau @JLMelenchon @jeanlassalle @f_philippot « chAPteam: Gilets jaunes insultant les forces de l'ordre de ""putes à Macron"", drapeau de l'URSS, tout y est.
J'espère qu'ils seront enfermés avant qu'il y ait une guerre en France parce que j'ai peur qu'ils soient les premiers à nous dénoncer en contrepartie d'1 verre de Ricard https://twitter.com/chAPteam/status/1500174163520241671/video/1 — https://twitter.com/chAPteam/status/1500174163520241671 » https://twitter.com/StephaneP71/status/1500555645707329542/photo/1",https://twitter.com/StephaneP71/statuses/1500555645707329542,1500174163520241671,chAPteam,91598546,1646504367,,,,,True,2022-03-30T11:26:35.577819,True,,,,,fr,False,13,33,1,714139099209318401,StephaneP71,Stephane Perrin,4933,3961,"Rhône-Alpes, France",False,"Curieux et attentif. Edhec. FN+FI=FIN, niveau Z. Mes tweets engagent le pronostic vital de l’humanité. 🇫🇷",2016-03-27T17:16:44,75961,89087,9,https://pbs.twimg.com/profile_images/1397952550004051972/hYd7_nsq_normal.jpg,,1459099004,http://twitter.com/download/iphone,Twitter for iPhone,lassale
0,1500519508951420930,2022-03-06T17:11:43,1646586703,"@MartineWonner @Laissonslespre1 @ChrisCottonStat @verity_france @france_soir @SSoignants @Maires_Ruraux @jeanlassalle @gkierzek @GuillaumeBarucq @MagazineNexus Ils tiennent ABSOLUMENT à nous injecter leur produit ARNm, ça en devient totalement obsessionnel et extrêmement suspect. Ce sera sans moi, terminé leur mascarade. Ras le bol.",https://twitter.com/LiberteFran/statuses/1500519508951420930,,,,,,,,,False,2022-03-30T11:26:35.578782,True,,1500515901833154565,MartineWonner,870216254300270593,fr,,39,171,5,29417387,LiberteFran,Liberté vaccinale pour tous🇫🇷,582,2040,France,False,"'Toute forme de mépris, si elle intervient en politique, prépare ou instaure le fascisme.' Albert Camus
'Les non vaccinés, j'ai très envie de les emmerder.' EM.",2009-04-07T09:39:45,18860,10753,16,https://pbs.twimg.com/profile_images/1417076731962437638/yPWLQVrh_normal.jpg,,1239097185,http://twitter.com/download/android,Twitter for Android,lassale
0,1500495841668251652,2022-03-06T15:37:41,1646581061,"Dans le cadre de la clôture du #sia2022 je participe aux Folies Béarnaises, transhumances sur les Champs-Élysées.Organisées par des amis béarnais venus montrer les traditions de notre territoire et l’importance du pastoralisme
#jeanlassalle
#LaFranceauthentique 
#sia2022 
#64 https://twitter.com/jeanlassalle/status/1500495841668251652/photo/1",https://twitter.com/jeanlassalle/statuses/1500495841668251652,,,,,,,,,False,2022-03-30T11:26:35.579816,True,,,,,fr,False,36,168,3,102722347,jeanlassalle,Jean Lassalle,453,89068,Lourdios-Ichère,True,"Candidat à la Présidentielle. Député de la 4ème circonscription des Pyrénées-Atlantiques. Président de l'APMM, du CNRH, de la Marche citoyenne et de Résistons !",2010-01-07T16:24:46,5393,948,714,https://pbs.twimg.com/profile_images/868057012613128192/taT_x7GV_normal.jpg,https://resistons-france.fr/,1262881486,http://twitter.com/download/iphone,Twitter for iPhone,lassale
0,1500451163699040260,2022-03-06T12:40:09,1646570409,"Chers compatriotes, je vais venir à votre rencontre en parcourant l’ensemble de nos territoires. Un bus me conduira pour me rendre sur vos lieux de vie et vos lieux de travail. Nous échangerons aussi lors de réunions publiques. Communiqué ci-joint 
#jeanlassalle2022 #tourjl2022 https://twitter.com/jeanlassalle/status/1500451163699040260/photo/1",https://twitter.com/jeanlassalle/statuses/1500451163699040260,,,,,,,,,False,2022-03-30T11:26:35.580823,True,,,,,fr,False,42,242,28,102722347,jeanlassalle,Jean Lassalle,453,89068,Lourdios-Ichère,True,"Candidat à la Présidentielle. Député de la 4ème circonscription des Pyrénées-Atlantiques. Président de l'APMM, du CNRH, de la Marche citoyenne et de Résistons !",2010-01-07T16:24:46,5393,948,714,https://pbs.twimg.com/profile_images/868057012613128192/taT_x7GV_normal.jpg,https://resistons-france.fr/,1262881486,https://mobile.twitter.com,Twitter Web App,lassale
0,1500375089270992898,2022-03-06T07:37:51,1646552271,"Si en effet le livre à paraître de @vpecresse a le même titre qu’un livre programme de @jeanlassalle  en 2017, encore une preuve d’#amateurisme! @Europe1  Je considère que la campagne menée par #LR avec sa candidate fait de ses soutiens, dont je suis, de véritables #héros!",https://twitter.com/BilgerPhilippe/statuses/1500375089270992898,,,,,,,,,False,2022-03-30T11:26:35.581820,True,,,,,fr,,94,397,214,438635797,BilgerPhilippe,Philippe Bilger,364,64366,"Paris, France",False,https://t.co/LUacLT0Zxx,2011-12-16T20:46:33,40797,933,405,https://pbs.twimg.com/profile_images/1954024866/image_normal.jpg,http://www.philippebilger.com,1324068393,http://twitter.com/download/iphone,Twitter for iPhone,lassale
0,1499856330923954179,2022-03-04T21:16:29,1646428589,"👉 Jean Lassalle, le candidat des campagnes ?

🗣️ @jeanlassalle 
""Il faut que #Macron fasse une cure de modestie. Qu'il se souvienne que dans ce pays il y a eu les #GiletsJaunes. Il n'a jamais été un élu local.""

📺 #LCI @DariusRochebin https://twitter.com/LCI/status/1499856330923954179/video/1",https://twitter.com/LCI/statuses/1499856330923954179,,,,,,,,,False,2022-03-30T11:26:35.582820,True,,,,,fr,False,160,546,78,26110930,LCI,LCI,984,442534,,True,"Bienvenue sur LCI, #La26 sur la TNT. Le meilleur de l'info, de l'analyse, du décryptage et tous les grands événements en direct #RespectZone",2009-03-23T22:45:32,121338,2182,2604,https://pbs.twimg.com/profile_images/1115175445052428289/dmqW4yun_normal.png,http://TF1info.fr,1237848332,http://wildmoka.com,Wildmoka,lassale
0,1499852239850319872,2022-03-04T21:00:14,1646427614,"👉 ""#Paquito"" et pas de danse, la visite surréaliste du candidat Jean Lassalle au Salon de l'Agriculture #SIA2022 

🗣️ @jeanlassalle 
""Je suis resté 9 heures au salon, c'est du niveau de Jacques #Chirac.""

📺 #LCI @DariusRochebin https://twitter.com/LCI/status/1499852239850319872/video/1",https://twitter.com/LCI/statuses/1499852239850319872,,,,,,,,,False,2022-03-30T11:26:35.582820,True,,,,,fr,False,45,159,24,26110930,LCI,LCI,984,442534,,True,"Bienvenue sur LCI, #La26 sur la TNT. Le meilleur de l'info, de l'analyse, du décryptage et tous les grands événements en direct #RespectZone",2009-03-23T22:45:32,121338,2182,2604,https://pbs.twimg.com/profile_images/1115175445052428289/dmqW4yun_normal.png,http://TF1info.fr,1237848332,http://wildmoka.com,Wildmoka,lassale
0,1499073581904449537,2022-03-02T17:26:08,1646241968,"Je salue la mémoire de @pernautjp le grand présentateur du JT #TF1. Aimé des Français pour son amour des régions, à son regard passionné sur nos territoires. Ttes mes condoléances à sa femme, à ceux qui l’ont côtoyé de près ou à travers leurs écrans. Adieu l’ami #jeanlassalle https://twitter.com/jeanlassalle/status/1499073581904449537/photo/1",https://twitter.com/jeanlassalle/statuses/1499073581904449537,,,,,,,,,False,2022-03-30T11:26:35.583820,True,,,,,fr,False,90,607,6,102722347,jeanlassalle,Jean Lassalle,453,89068,Lourdios-Ichère,True,"Candidat à la Présidentielle. Député de la 4ème circonscription des Pyrénées-Atlantiques. Président de l'APMM, du CNRH, de la Marche citoyenne et de Résistons !",2010-01-07T16:24:46,5393,948,714,https://pbs.twimg.com/profile_images/868057012613128192/taT_x7GV_normal.jpg,https://resistons-france.fr/,1262881486,http://twitter.com/download/iphone,Twitter for iPhone,lassale
0,1499054937828990979,2022-03-02T16:12:02,1646237522,"Au salon de l’agriculture j’ai présenté mon projet « Campagnes de France grande cause nationale ».
Mes propositions essentielles ci-jointes et l’ensemble de mon projet à découvrir sur http://JL2022.fr
#SIA2022 
#jeanlassalle2022 
#LaFranceauthentique 
#ruralité https://twitter.com/jeanlassalle/status/1499054937828990979/photo/1",https://twitter.com/jeanlassalle/statuses/1499054937828990979,,,,,,,,,True,2022-03-30T11:26:35.584820,True,,,,,fr,False,31,122,14,102722347,jeanlassalle,Jean Lassalle,453,89068,Lourdios-Ichère,True,"Candidat à la Présidentielle. Député de la 4ème circonscription des Pyrénées-Atlantiques. Président de l'APMM, du CNRH, de la Marche citoyenne et de Résistons !",2010-01-07T16:24:46,5393,948,714,https://pbs.twimg.com/profile_images/868057012613128192/taT_x7GV_normal.jpg,https://resistons-france.fr/,1262881486,http://twitter.com/download/iphone,Twitter for iPhone,lassale
0,1499052994310160384,2022-03-02T16:04:19,1646237059,Arrivée en fanfare du Seigneur au salon! La Cindy était pas prête visiblement❤#Jeannot2022 #SIA @jeanlassalle https://twitter.com/LaSotizerie/status/1499052994310160384/video/1,https://twitter.com/LaSotizerie/statuses/1499052994310160384,,,,,,,,,False,2022-03-30T11:26:35.585827,True,,,,,fr,False,72,501,4,1288545875711623168,LaSotizerie,La Sotizerie,0,6193,,False,la nouvelle boutique est en ligne les jeunes. Faites vite y’en aura pas pour tout le monde,2020-07-29T18:44:28,1092,617,6,https://pbs.twimg.com/profile_images/1288546010462068736/Nfkk-4Hs_normal.jpg,http://www.lasotizerie.com,1596048268,http://twitter.com/download/iphone,Twitter for iPhone,lassale
