,id,local_time,timestamp_utc,text,url,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,links_to_resolve,collection_time,match_query,coordinates,to_tweetid,to_username,to_userid,lang,possibly_sensitive,retweet_count,like_count,reply_count,user_id,user_screen_name,user_name,user_friends,user_followers,user_location,user_verified,user_description,user_created_at,user_tweets,user_likes,user_lists,user_image,user_url,user_timestamp_utc,source_url,source_name,candidate
0,1502241690756726785,2022-03-11T11:15:04,1646997304,"#ChangementClimatique, effondrement de la #biodiversité, pollution de l’air et de l’eau. Il faut rompre avec le capitalisme et mettre en place une planification #écosocialiste: partir des besoins de la population, définis collectivement, en tenant compte des limites de la planète https://twitter.com/PhilippePoutou/status/1502241690756726785/photo/1",https://twitter.com/PhilippePoutou/statuses/1502241690756726785,,,,,,,,,False,2022-03-30T11:25:53.654378,True,,,,,fr,False,84,338,5,374392774,PhilippePoutou,Philippe Poutou,18,231024,"Bordeaux, France",True,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",2011-09-16T07:27:04,4851,668,1083,https://pbs.twimg.com/profile_images/1414505068645208064/yVqvYNcU_normal.jpg,https://poutou2022.org,1316158024,https://www.hootsuite.com,Hootsuite Inc.,poutou
0,1502236352670277632,2022-03-11T10:53:51,1646996031,"📝 #CORRIDA : @yjadot @JLMelenchon @n_arthaud et @PhilippePoutou se sont engagés 👏
❌ #DupontAignan n'a pas validé cette mesure
❓ Les programmes des autres candidats n'en parlent pas
👉 Vous aussi, demandez aux candidats de s'engager : taguez-les, ❤ et 🔄ce tweet
#Animaux2022 https://twitter.com/Animaux2022/status/1502236352670277632/photo/1",https://twitter.com/Animaux2022/statuses/1502236352670277632,,,,,,,,,False,2022-03-30T11:25:54.690132,True,,,,,fr,False,43,59,7,1455541674520850451,Animaux2022,Engagement Animaux 2022,276,1267,,False,29 ONG de protection animale réunies pour inciter les candidats à la #Présidentielle2022 à s’engager en faveur des #animaux 🇫🇷🗳,2021-11-02T14:26:39,337,483,6,https://pbs.twimg.com/profile_images/1463991854958092288/yMsJSiDY_normal.jpg,http://engagement-animaux.fr,1635863199,https://mobile.twitter.com,Twitter Web App,poutou
0,1502212696359387138,2022-03-11T09:19:51,1646990391,"COMMENT CHANGER LE MONDE? 100 figures militantes et politiques issues de 30 pays répondent dans un livre-événement. Avec @LulaOficial, @CecileDuflot, Alain Damasio, @CarolineDeHaas, @PhilippePoutou, @CamilleEtienne_ ... En vente en librairie et en ligne: https://l1nterview.com/politique/6-comment-changer-le-monde--9782958063009.html https://twitter.com/l1nterview/status/1502212696359387138/photo/1",https://twitter.com/l1nterview/statuses/1502212696359387138,,,,,,,,,True,2022-03-30T11:25:54.691146,True,,,,,fr,False,24,37,2,973500384227610624,l1nterview,L'1nterview Éditions,1645,479,"Paris, France",False,"Entretiens-fleuve et recueils d'entretiens | Disponibilité : en librairie et sur notre site | Directeur éditorial : @pgaultier | Thèmes : politique, pop culture",2018-03-13T10:05:53,205,0,0,https://pbs.twimg.com/profile_images/1011946001534455809/LratrKhP_normal.jpg,http://l1nterview.com,1520935553,https://about.twitter.com/products/tweetdeck,TweetDeck,poutou
0,1502026255608254464,2022-03-10T20:59:00,1646945940,Rendez-vous demain soir à Montpellier ! https://twitter.com/PhilippePoutou/status/1502026255608254464/photo/1,https://twitter.com/PhilippePoutou/statuses/1502026255608254464,,,,,,,,,False,2022-03-30T11:25:54.692133,True,,,,,fr,False,108,635,21,374392774,PhilippePoutou,Philippe Poutou,18,231024,"Bordeaux, France",True,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",2011-09-16T07:27:04,4851,668,1083,https://pbs.twimg.com/profile_images/1414505068645208064/yVqvYNcU_normal.jpg,https://poutou2022.org,1316158024,http://twitter.com/download/iphone,Twitter for iPhone,poutou
0,1502016962741907458,2022-03-10T20:22:04,1646943724,@2022Elections @KantarFR @PhilippePoutou @Anne_Hidalgo @n_arthaud https://twitter.com/GuillaumeQ1T1/status/1502016962741907458/photo/1,https://twitter.com/GuillaumeQ1T1/statuses/1502016962741907458,,,,,,,,,False,2022-03-30T11:25:54.692133,True,,1501962890135416832,2022Elections,1373742902984212489,und,False,48,267,1,742093696540282880,GuillaumeQ1T1,Guillaume QUINTIN 🏳️‍🌈🔻,3279,19272,Bretagne / Ile-de-France,False,🔻🏳️‍🌈 Humaniste Universaliste Fils de Lutte @EspaceDesLuttes Conseiller Municipal #EgalitéLibertéFraternité Sec Nal @lePG #SiamoTuttiAntifascisti 🐢,2016-06-12T20:38:19,75788,41559,70,https://pbs.twimg.com/profile_images/1450197157089320969/yLattWo8_normal.jpg,https://guillaumeq1t1.bee.wf,1465763899,https://mobile.twitter.com,Twitter Web App,poutou
0,1502012450849370119,2022-03-10T20:04:08,1646942648,@swageloi Si @PhilippePoutou  me dit d'arrêter d'être triste promis j'arrête,https://twitter.com/bitchy_baguera/statuses/1502012450849370119,,,,,,,,,False,2022-03-30T11:25:54.692133,True,,1501576221305540609,swageloi,3105457653,fr,,33,526,0,1175035007359995904,bitchy_baguera,🌩️ bi-polaire grr 🌩️,723,507,she/her,False,"petite vache ♉ féministe enragée 
BI(polaire)MBO(rderline)",2019-09-20T13:12:52,14724,71201,5,https://pbs.twimg.com/profile_images/1503812774924898304/jrDz1_-U_normal.jpg,,1568985172,http://twitter.com/download/android,Twitter for Android,poutou
0,1501962890135416832,2022-03-10T16:47:12,1646930832,"🔴 Dans un sondage @KantarFR, @PhilippePoutou (2%, +1) dépasse désormais la candidate du Parti Socialiste @Anne_Hidalgo (1,5%, -0.5) qui est donnée avant-dernière de l'élection, devant @N_Arthaud (0,5%).",https://twitter.com/2022Elections/statuses/1501962890135416832,,,,,,,,,False,2022-03-30T11:25:54.693132,True,,,,,fr,,786,3223,107,1373742902984212489,2022Elections,Élections 2022 🗳,12,13660,France,False,"Bienvenue sur le compte Twitter dédié aux élections de 2022 ! Suivez avec nous le chemin jusqu'aux prochaines élections : actualités, sondages... ! 🗳",2021-03-21T21:06:54,2794,2,31,https://pbs.twimg.com/profile_images/1373744231559348232/yVD_Ym2V_normal.jpg,https://many.link/2022elections,1616360814,https://mobile.twitter.com,Twitter Web App,poutou
0,1501960613987237891,2022-03-10T16:38:10,1646930290,❤️ sur toi @PhilippePoutou https://twitter.com/RemyChoury/status/1501960613987237891/photo/1,https://twitter.com/RemyChoury/statuses/1501960613987237891,,,,,,,,,False,2022-03-30T11:25:54.693132,True,,,,,fr,False,47,371,4,3341328983,RemyChoury,Rémy Choury,2365,5834,,False,"M2 Politique EHESS | 3ans de recherche sur #GiletsJaunes | Passé par @PE_FRANCE | Théorie pol, Géopolitique, Com-Pol' | 🎤🎸 | Memeur & futur politiste",2015-06-22T13:29:47,4211,111372,22,https://pbs.twimg.com/profile_images/1492973840380612613/A20HbPFL_normal.jpg,,1434979787,http://twitter.com/download/android,Twitter for Android,poutou
0,1501948884733489165,2022-03-10T15:51:33,1646927493,"Faute d'équipements médicaux adaptés ""une femme en fauteuil roulant a 2 fois plus de malchance d'avoir un cancer gynécologique""

@EmmanuelMacron @JLMelenchon @Anne_Hidalgo @yjadot @Fabien_Roussel @n_arthaud @vpecresse @jeanlassalle @PhilippePoutou on en parle ?

#23MillionsDeVoix https://twitter.com/apfhandicap/status/1501948884733489165/video/1",https://twitter.com/apfhandicap/statuses/1501948884733489165,,,,,,,,,False,2022-03-30T11:25:54.694134,True,,,,,fr,False,23,21,1,78568834,apfhandicap,APF France handicap,2332,26926,France,True,APF France handicap : mouvement de défense et de représentation des personnes en situation de #handicap moteur et de leur famille.,2009-09-30T10:34:42,16326,8781,494,https://pbs.twimg.com/profile_images/1242054362240897025/Xvdyo-pu_normal.jpg,http://www.apf-francehandicap.org,1254306882,https://mobile.twitter.com,Twitter Web App,poutou
0,1501879941297852419,2022-03-10T11:17:36,1646911056,"Contre l’impérialisme, contre le colonialisme, contre toutes les dominations, pour la démocratie : le droit des peuples et des populations à disposer d’eux et d’elles mêmes, c’est vrai et c’est urgent pour l’Ukraine, c’est vrai pour la Palestine, c’est vrai aussi pour la Corse !",https://twitter.com/PhilippePoutou/statuses/1501879941297852419,,,,,,,,,False,2022-03-30T11:25:54.694134,True,,,,,fr,,352,2172,168,374392774,PhilippePoutou,Philippe Poutou,18,231024,"Bordeaux, France",True,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",2011-09-16T07:27:04,4851,668,1083,https://pbs.twimg.com/profile_images/1414505068645208064/yVqvYNcU_normal.jpg,https://poutou2022.org,1316158024,http://twitter.com/download/iphone,Twitter for iPhone,poutou
0,1501637765821349888,2022-03-09T19:15:17,1646853317,"Macron veut mettre la retraite à 65 ans ! On comprend mieux qu’il ne veuille pas débattre et pas rendre des comptes sur toutes ses attaques antisociales d’hier et de demain. Seule réponse : imposer le partage des richesses, la retraite à 60 ans, la diminution du temps de travail.",https://twitter.com/PhilippePoutou/statuses/1501637765821349888,,,,,,,,,False,2022-03-30T11:25:54.695134,True,,,,,fr,,2403,12317,144,374392774,PhilippePoutou,Philippe Poutou,18,231024,"Bordeaux, France",True,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",2011-09-16T07:27:04,4851,668,1083,https://pbs.twimg.com/profile_images/1414505068645208064/yVqvYNcU_normal.jpg,https://poutou2022.org,1316158024,http://twitter.com/download/iphone,Twitter for iPhone,poutou
0,1501635743038406659,2022-03-09T19:07:14,1646852834,Meeting avec Philippe Poutou en direct de Besançon https://twitter.com/i/broadcasts/1BdGYwgEzOLxX,https://twitter.com/PhilippePoutou/statuses/1501635743038406659,,,,,,,,,True,2022-03-30T11:25:54.695134,True,,,,,fr,False,47,190,5,374392774,PhilippePoutou,Philippe Poutou,18,231024,"Bordeaux, France",True,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",2011-09-16T07:27:04,4851,668,1083,https://pbs.twimg.com/profile_images/1414505068645208064/yVqvYNcU_normal.jpg,https://poutou2022.org,1316158024,https://periscope.tv,Periscope,poutou
0,1501563996377391113,2022-03-09T14:22:09,1646835729,"Poutou posant avec notre agresseurs ainsi que des membres du strass
@PhilippePoutou  se range du côté des proxénètes 
Le @NPA_officiel  nous aura fait une belle démonstration de sa violence misogyne et lesbophobe ce weekend https://twitter.com/ResistanceLesbi/status/1501563996377391113/photo/1",https://twitter.com/ResistanceLesbi/statuses/1501563996377391113,,,,,,,,,False,2022-03-30T11:25:54.696158,True,,,,,fr,False,48,79,6,1405268312049790983,ResistanceLesbi,Résistance Lesbienne,262,1712,,False,"PayPal: resistancelesbienne@gmail.com
Patreon: https://t.co/K1oTObaIEu",2021-06-16T20:57:37,640,453,5,https://pbs.twimg.com/profile_images/1501712038481047559/zH35wMNr_normal.jpg,http://www.resistancelesbienne.fr,1623877057,http://twitter.com/download/android,Twitter for Android,poutou
0,1501528501102518273,2022-03-09T12:01:06,1646827266,"A ceux qui accusent les #Insoumis d'être en grande partie des fanatiques, demandez vous pk on respecte les positions de @sandrousseau, ou encore celles de  @PhilippePoutou. On peut être adversaires, ne pas être ok (sur tout) et se respecter.#MelenchonPresident2022",https://twitter.com/Franck_tayelore/statuses/1501528501102518273,,,,,,,,,False,2022-03-30T11:25:54.697131,True,,,,,fr,,106,332,3,198182012,Franck_tayelore,Tayelφre Sagace,4246,2951,,False,"Amoureux de cinéma et de séries. Conteur de fiction. Créateur de cinéfeeling. Insoumis. Militant pour L'union Populaire, une France, et un monde plus juste.",2010-10-03T15:48:35,13666,42207,10,https://pbs.twimg.com/profile_images/1506311616119377924/JvT3Mu-z_normal.jpg,https://cinefeeling.1fr1.net,1286120915,https://mobile.twitter.com,Twitter Web App,poutou
0,1501513367906885632,2022-03-09T11:00:58,1646823658,"On comprend mieux vos positions @PhilippePoutou @NPA_officiel. 
La personne à votre gauche est celle qui nous a foncé dessus, giflé, frappé, tiré par les cheveux et essayé de mordre une de nous. Un 8 mars. La honte

Les femmes s'en rappeleront le 10 avril.

#PoutouEnnemiDesFemmes « STRASS_Syndicat: Super marche féministe aujourd'hui à Paris pleine de belles rencontres agréables dont @PhilippePoutou qu'on retrouve bientôt pour une discussion avec le @NPA_officiel sur le TDS.
Pas de féminisme, ni lutte des classes, sans les putes. https://twitter.com/STRASS_Syndicat/status/1501303727101206529/photo/1 — https://twitter.com/STRASS_Syndicat/status/1501303727101206529 » https://twitter.com/radfmnst/status/1501513367906885632/video/1",https://twitter.com/radfmnst/statuses/1501513367906885632,1501303727101206529,STRASS_Syndicat,351185224,1646773676,,,,,True,2022-03-30T11:25:54.698160,True,,,,,fr,False,17,39,2,146547276,radfmnst,narfem,236,1393,,False,"North African radical feminist living in France
Prostitution = paid rape
/ Woman = adult human female
/ Women's oppressions are sex based",2010-05-21T18:21:50,4334,4265,5,https://pbs.twimg.com/profile_images/1014424475872452608/WB8OX-A6_normal.jpg,,1274466110,http://twitter.com/download/android,Twitter for Android,poutou
0,1501465822497325059,2022-03-09T07:52:02,1646812322,Chaque jour l'Alliance @Anticorrida  publiera la position d'un candidat à #presidentielles2022  sur la #corrida. Aujourd'hui @PhilippePoutou @NPA_officiel @jdl288 @Eliottthefox @HenryJeanServat @JustineADP @LRefuges @PucesLapin @20320Vero @vallouard @BeziersColbac @OABA_Off https://twitter.com/Anticorrida/status/1501465822497325059/photo/1,https://twitter.com/Anticorrida/statuses/1501465822497325059,,,,,,,,,False,2022-03-30T11:25:54.699163,True,,,,,fr,False,73,184,5,504604721,Anticorrida,Alliance Anticorrida,273,4986,"Nîmes, France",False,"Pionnière de la lutte contre la #corrida, l'#AllianceAnticorrida a fait, entre autres, interdire les enfants toreros. Elle affaiblit la tauromachie au quotidien",2012-02-26T14:56:26,4993,12018,52,https://pbs.twimg.com/profile_images/1359149986341085188/B3DI-HGp_normal.jpg,http://allianceanticorrida.fr,1330268186,https://mobile.twitter.com,Twitter Web App,poutou
0,1501303727101206529,2022-03-08T21:07:56,1646773676,"Super marche féministe aujourd'hui à Paris pleine de belles rencontres agréables dont @PhilippePoutou qu'on retrouve bientôt pour une discussion avec le @NPA_officiel sur le TDS.
Pas de féminisme, ni lutte des classes, sans les putes. https://twitter.com/STRASS_Syndicat/status/1501303727101206529/photo/1",https://twitter.com/STRASS_Syndicat/statuses/1501303727101206529,,,,,,,,,False,2022-03-30T11:25:54.699163,True,,,,,fr,False,100,564,16,351185224,STRASS_Syndicat,STRASS - #SexWorkIsWork,4275,23195,France,False,Le Syndicat du TRAvail Sexuel est un syndicat autogéré de travailleurSEs du sexe. Sex workers' trade union. Sindicato de trabajadoras sexuales @FParapluieRouge,2011-08-08T22:24:10,13246,2201,164,https://pbs.twimg.com/profile_images/1876961071/logo_texte_vert_normal.png,http://www.strass-syndicat.org,1312842250,http://twitter.com/download/android,Twitter for Android,poutou
0,1501288336702402560,2022-03-08T20:06:46,1646770006,"« Le refus d'@EmmanuelMacron de débattre avec moi relève d'un mépris social, d'un déni démocratique, et d'un refus de rendre des comptes aux gens d'en bas. » dénonce @PhilippePoutou, candidat du @NPA_officiel.

 https://www.nouvelobs.com/election-presidentielle-2022/20220308.OBS55426/philippe-poutou-le-refus-de-macron-de-debattre-avec-moi-releve-d-un-mepris-social.html?utm_medium=Social&utm_source=Twitter#Echobox=1646746873",https://twitter.com/2022Elections/statuses/1501288336702402560,,,,,,,,,True,2022-03-30T11:25:54.700163,True,,,,,fr,False,24,88,0,1373742902984212489,2022Elections,Élections 2022 🗳,12,13660,France,False,"Bienvenue sur le compte Twitter dédié aux élections de 2022 ! Suivez avec nous le chemin jusqu'aux prochaines élections : actualités, sondages... ! 🗳",2021-03-21T21:06:54,2794,2,31,https://pbs.twimg.com/profile_images/1373744231559348232/yVD_Ym2V_normal.jpg,https://many.link/2022elections,1616360814,https://mobile.twitter.com,Twitter Web App,poutou
0,1501284967841738770,2022-03-08T19:53:23,1646769203,Rendez-vous demain soir à Besançon ! https://twitter.com/PhilippePoutou/status/1501284967841738770/photo/1,https://twitter.com/PhilippePoutou/statuses/1501284967841738770,,,,,,,,,False,2022-03-30T11:25:54.701199,True,,,,,fr,False,75,402,16,374392774,PhilippePoutou,Philippe Poutou,18,231024,"Bordeaux, France",True,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",2011-09-16T07:27:04,4851,668,1083,https://pbs.twimg.com/profile_images/1414505068645208064/yVqvYNcU_normal.jpg,https://poutou2022.org,1316158024,https://mobile.twitter.com,Twitter Web App,poutou
0,1501282540413358085,2022-03-08T19:43:44,1646768624,"Pas un seul candidat ne va parler du sort des milliers de soignants, pompiers et tout autre personnel suspendu DEPUIS 6 MOIS SANS AUCUN REVENU ?

Et il faudrait voter pour l’un d’entre vous aux présidentielles ??🤡@ZemmourEric @JLMelenchon @MLP_officiel @vpecresse @PhilippePoutou",https://twitter.com/_stay_safe/statuses/1501282540413358085,,,,,,,,,False,2022-03-30T11:25:54.702206,True,,,,,fr,,58,92,14,853136103603351552,_stay_safe,V ®,1032,1052,,False,26 ans. Biotech. ⏳🌎,2017-04-15T06:41:12,18977,45342,0,https://pbs.twimg.com/profile_images/1492611131902414850/pGmAyHK__normal.jpg,,1492238472,http://twitter.com/download/iphone,Twitter for iPhone,poutou
0,1501271755138035717,2022-03-08T19:00:53,1646766053,"À propos de Macron et la guerre en #Ukraine, @PhilippePoutou tacle un candidat «qui a tout raté devant Poutine mais qui fait comme si ce n’était pas le cas» https://www.liberation.fr/politique/philippe-poutou-le-message-quenvoie-emmanuel-macron-cest-quil-emmerde-tout-le-monde-20220308_S4XDV7T4T5HQ7I25VMVSJL3LC4/?utm_medium=Social&xtor=CS7-51-&utm_source=Twitter#Echobox=1646761128",https://twitter.com/libe/statuses/1501271755138035717,,,,,,,,,True,2022-03-30T11:25:54.704206,True,,,,,fr,False,624,1950,202,68440549,libe,Libération,262,3356077,"Paris, France",True,"Bienvenue sur le Twitter de Libé ! Abonnez-vous à Libération : https://t.co/0Yq00EKViF
Soutenez Olivier Dubois avec #FreeOlivierDubois",2009-08-24T16:09:25,256457,2007,16997,https://pbs.twimg.com/profile_images/1493639973026910214/79xJ7KqN_normal.jpg,http://www.liberation.fr,1251130165,https://www.echobox.com,Echobox,poutou
0,1501256474026258437,2022-03-08T18:00:10,1646762410,"Même si certains ne le voulaient pas, on est là ! Pour une campagne anticapitaliste, révolutionnaire, écologiste, antiraciste, féministe, internationaliste. N'hésitez pas à nous rejoindre ! 

#Poutou2022 #OnEstLà https://twitter.com/PhilippePoutou/status/1501256474026258437/video/1",https://twitter.com/PhilippePoutou/statuses/1501256474026258437,,,,,,,,,False,2022-03-30T11:25:55.641785,True,,,,,fr,False,379,2370,59,374392774,PhilippePoutou,Philippe Poutou,18,231024,"Bordeaux, France",True,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",2011-09-16T07:27:04,4851,668,1083,https://pbs.twimg.com/profile_images/1414505068645208064/yVqvYNcU_normal.jpg,https://poutou2022.org,1316158024,https://studio.twitter.com,Twitter Media Studio,poutou
0,1501212160558567425,2022-03-08T15:04:04,1646751844,Où l'on apprend que la convocation de @PhilippePoutou est repoussée pour cause de campagne presidentielle. Selon que tu seras de gauche ou de droite... Cc @FrancoisFillon https://www.lefigaro.fr/flash-actu/la-police-tue-poutou-vise-par-une-enquete-sa-convocation-repoussee-20220307,https://twitter.com/ctmieuxavant33/statuses/1501212160558567425,,,,,,,,,True,2022-03-30T11:25:55.642783,True,,,,,fr,False,32,41,4,72635570,ctmieuxavant33,C'était mieux avant,4099,4659,France,False,🌿 Ben voyons 🌿,2009-09-08T19:02:44,61837,13809,43,https://pbs.twimg.com/profile_images/1395106495247826957/FrPDmuRX_normal.jpg,,1252436564,http://twitter.com/download/android,Twitter for Android,poutou
0,1501211064305954823,2022-03-08T14:59:43,1646751583,".@PhilippePoutou, candidat in extremis à la présidentielle : ""Le refus d'@EmmanuelMacron de débattre avec moi relève d'un mépris social, d'un déni démocratique, et d'un refus de rendre des comptes aux gens d'en bas.""
https://www.nouvelobs.com/election-presidentielle-2022/20220308.OBS55426/philippe-poutou-le-refus-de-macron-de-debattre-avec-moi-releve-d-un-mepris-social.html?utm_medium=Social&utm_source=Twitter#Echobox=1646746873 https://twitter.com/lobs/status/1501211064305954823/photo/1",https://twitter.com/lobs/statuses/1501211064305954823,,,,,,,,,True,2022-03-30T11:25:55.643786,True,,,,,fr,False,1990,7445,226,21313364,lobs,L'Obs,408,1504989,Paris,True,"Compte officiel de L'Obs 🗞️
Facebook 👉 /lenouvelobservateur
Instagram 📸 /lobs",2009-02-19T16:31:00,242494,317,9685,https://pbs.twimg.com/profile_images/730414206751772672/S2qoiYgK_normal.jpg,https://www.nouvelobs.com/,1235061060,https://www.echobox.com,Echobox,poutou
0,1501200855265067010,2022-03-08T14:19:09,1646749149,"🔴 Dans le sondage @Cluster_17 pour @MarianneleMag du jour, @Anne_Hidalgo (1,5%) est dépassée par @JeanLassalle (2%, +1) et @DupontAignan (2%), mais aussi talonnée par @PhilippePoutou (1%, +0.5) et @N_Arthaud (1%, +0.5).",https://twitter.com/2022Elections/statuses/1501200855265067010,,,,,,,,,False,2022-03-30T11:25:55.643786,True,,,,,fr,,239,897,57,1373742902984212489,2022Elections,Élections 2022 🗳,12,13660,France,False,"Bienvenue sur le compte Twitter dédié aux élections de 2022 ! Suivez avec nous le chemin jusqu'aux prochaines élections : actualités, sondages... ! 🗳",2021-03-21T21:06:54,2794,2,31,https://pbs.twimg.com/profile_images/1373744231559348232/yVD_Ym2V_normal.jpg,https://many.link/2022elections,1616360814,http://twitter.com/download/iphone,Twitter for iPhone,poutou
0,1501155046230302723,2022-03-08T11:17:07,1646738227,"Je vous propose de retoucher @PhilippePoutou façon Soazig de la Moissonnière.

Une contribution ✔️ https://twitter.com/nicolasvoisin/status/1501155046230302723/photo/1",https://twitter.com/nicolasvoisin/statuses/1501155046230302723,,,,,,,,,False,2022-03-30T11:25:55.644789,True,,,,,fr,False,269,2039,37,14377362,nicolasvoisin,Nicolas Voisin,5247,19119,Croatan,False,Pote âgé des marmots aux https://t.co/jQriLFDKdV et à https://t.co/xFMGDX5QTf • @Mains_tenant • https://t.co/BNTu1J55h7 • @PoliticShow 👨🏽‍🌾,2008-04-13T19:52:12,21771,36722,956,https://pbs.twimg.com/profile_images/1212136303/nicolas-voisin-twitter_normal.jpg,http://enfantspaysans.org,1208116332,http://twitter.com/download/iphone,Twitter for iPhone,poutou
0,1501143660058062854,2022-03-08T10:31:53,1646735513,"Suite à ses propos sur la police, une enquête est ouverte par la police à l’encontre de @PhilippePoutou à la demande de @GDarmanin. Quelle honte. Oui on peut débattre de la police dans ce pays, et jamais les tentatives d’intimidations ne nous ferons céder. Soutien et solidarité.",https://twitter.com/Portes_Thomas/statuses/1501143660058062854,,,,,,,,,False,2022-03-30T11:25:55.644789,True,,,,,fr,,760,2351,68,2383844606,Portes_Thomas,Thomas Portes,7051,63548,"Montreuil, France",False,Président de l’@ONextdroite. Membre de l’équipe d’animation du @ParlementPop. Auteur de au «@CoeurDeLaHaine». https://t.co/ZUuQRHjhJc,2014-03-11T14:58:13,35070,8061,282,https://pbs.twimg.com/profile_images/1502927506306916353/eF4MEeFj_normal.jpg,https://thomasportes.com,1394549893,http://twitter.com/download/iphone,Twitter for iPhone,poutou
0,1501105787959230466,2022-03-08T08:01:23,1646726483,"Le NPA soutient tous les appels à la grève féministe et aux mobilisations autour du 8 mars, et son candidat Philippe Poutou sera présent à la manifestation parisienne. Retrouvez notre programme sur http://www.poutou2022.org https://twitter.com/PhilippePoutou/status/1501105787959230466/photo/1",https://twitter.com/PhilippePoutou/statuses/1501105787959230466,,,,,,,,,True,2022-03-30T11:25:55.645785,True,,,,,fr,False,153,959,15,374392774,PhilippePoutou,Philippe Poutou,18,231024,"Bordeaux, France",True,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",2011-09-16T07:27:04,4851,668,1083,https://pbs.twimg.com/profile_images/1414505068645208064/yVqvYNcU_normal.jpg,https://poutou2022.org,1316158024,https://www.hootsuite.com,Hootsuite Inc.,poutou
0,1500967011047952386,2022-03-07T22:49:56,1646693396,"@L_insoumission Macron a tout à perdre s’il se retrouve face à @JLMelenchon et @PhilippePoutou. Il compte au second tour fair face à l’un des guignols que sont Le Pen et Zemmour qu’il pourra atomiser. Une solution à cela, votons massivement Mélenchon pour qu’il soit au second tour.",https://twitter.com/pauldraszen/statuses/1500967011047952386,,,,,,,,,False,2022-03-30T11:25:55.645785,True,,1500933270460108803,L_insoumission,1072853132844109828,fr,,36,89,16,130638904,pauldraszen,Paul Draszen,747,2783,la 13eme colonie,False,Mais comment peut-on prendre les choses trop à coeur ?!  Aspirant Bobo et islamogauchiste.  insultes = blocage,2010-04-07T22:04:56,138208,20676,154,https://pbs.twimg.com/profile_images/1298632824/images_normal.jpeg,http://pauldraszen.wordpress.com,1270677896,http://twitter.com/#!/download/ipad,Twitter for iPad,poutou
0,1500944235876556810,2022-03-07T21:19:26,1646687966,"Macron refuse de débattre avec les candidats du 1er tour.

Logique, il sait maintenant que @PhilippePoutou a 500 parainages et se souvient de la façon dont il avait atomisé Fillon et Le Pen.

L'avoir fait convoquer par la Police en est d'ailleurs la preuve.",https://twitter.com/Babar_le_Rhino/statuses/1500944235876556810,,,,,,,,,False,2022-03-30T11:25:55.645785,True,,,,,fr,,56,177,4,1059591027722465281,Babar_le_Rhino,🦏 Babar le Rhinocéros 🦏,1336,10907,Savane Française,False,"Liberté - Humanisme - Solidarité - Démocratie participative - Équité sociale - Stop #ViolencesPolicieres, grenades et mutilations -",2018-11-05T23:39:22,30764,33407,36,https://pbs.twimg.com/profile_images/1498790667534876678/XmdbXXfF_normal.jpg,,1541461162,http://twitter.com/download/android,Twitter for Android,poutou
0,1500909421651705860,2022-03-07T19:01:06,1646679666,"Le NPA soutient tous les appels à la grève féministe et aux mobilisations autour du 8 mars, et son candidat Philippe Poutou sera présent à la manifestation parisienne. A demain dans la rue ! Retrouvez notre programme sur http://www.poutou2022.org
#Poutou2022 #OnEstLa https://twitter.com/PhilippePoutou/status/1500909421651705860/photo/1",https://twitter.com/PhilippePoutou/statuses/1500909421651705860,,,,,,,,,True,2022-03-30T11:25:55.646755,True,,,,,fr,False,110,577,34,374392774,PhilippePoutou,Philippe Poutou,18,231024,"Bordeaux, France",True,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",2011-09-16T07:27:04,4851,668,1083,https://pbs.twimg.com/profile_images/1414505068645208064/yVqvYNcU_normal.jpg,https://poutou2022.org,1316158024,https://www.hootsuite.com,Hootsuite Inc.,poutou
